image,n_pred,n_gt,matched,unmatched_pred,unmatched_gt,terminal_pair_precision,terminal_pair_recall,terminal_pair_f1,net_f1,per_component_connected_acc,per_component_recall_acc,nged,strict_success,spice_valid,solvable_before,solvable_after,num_assumptions,num_gauge
circuit_1013.jpg,6,6,6,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,1,1,1,2,1
circuit_1022.jpg,8,8,8,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,1,1,1,2,2
circuit_1025.jpg,8,8,8,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,1,1,1,2,2
circuit_1028.jpg,14,14,2,12,12,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.26881720430107525,False,1,0,0,3,2
circuit_1045.jpg,7,7,7,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,1,1,1,2,1
circuit_1048.jpg,24,24,24,0,0,0.8765432098765432,1.0,0.9342105263157895,0.96,0.7083333333333334,1.0,0.25139664804469275,False,1,1,1,2,1
circuit_1052.jpg,7,7,7,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.24,True,1,1,1,2,2
circuit_1059.jpg,15,14,3,12,11,0.022988505747126436,0.044444444444444446,0.030303030303030304,0.10714285714285715,0.0,0.0,0.28125,False,1,0,0,3,2
circuit_1080.jpg,16,16,6,10,10,0.11538461538461539,0.13953488372093023,0.12631578947368421,0.37142857142857144,0.0,0.0,0.3548387096774194,False,1,1,1,2,0
circuit_1095.jpg,19,19,6,13,13,0.08771929824561403,0.07246376811594203,0.07936507936507937,0.2222222222222222,0.0,0.0,0.1937984496124031,False,1,0,1,3,2
circuit_1103.jpg,5,5,5,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,True,1,1,1,2,1
circuit_115.jpg,10,10,10,0,0,0.9166666666666666,0.8461538461538461,0.8799999999999999,0.8421052631578947,0.6,0.6,0.15492957746478872,False,1,1,1,3,1
circuit_1150.jpg,8,7,7,1,0,0.7857142857142857,1.0,0.88,0.962962962962963,0.5714285714285714,1.0,0.11538461538461539,False,1,1,1,2,2
circuit_1156.jpg,19,19,3,16,16,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.35384615384615387,False,1,0,1,4,2
circuit_1175.jpg,31,30,4,27,26,0.03125,0.03571428571428571,0.03333333333333333,0.11382113821138211,0.0,0.0,0.4375,False,1,1,1,1,1
circuit_118.jpg,23,23,23,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,True,1,1,1,2,1
circuit_1182.jpg,6,6,6,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.09523809523809523,True,1,1,1,2,1
circuit_1184.jpg,14,14,5,9,9,0.02247191011235955,0.044444444444444446,0.029850746268656712,0.25925925925925924,0.0,0.0,0.31868131868131866,False,1,0,0,2,2
circuit_1187.jpg,19,19,19,0,0,0.9298245614035088,0.7681159420289855,0.8412698412698412,0.9166666666666666,0.42105263157894735,0.42105263157894735,0.10077519379844961,False,1,0,1,3,2
circuit_1195.jpg,8,8,8,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.06896551724137931,True,1,1,1,2,2
circuit_1197.jpg,7,7,7,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,1,1,1,2,2
circuit_1207.jpg,13,13,13,0,0,0.6071428571428571,0.7391304347826086,0.6666666666666666,0.7307692307692306,0.07692307692307693,0.46153846153846156,0.25842696629213485,False,1,0,0,2,1
circuit_1222.jpg,16,15,3,13,12,0.021739130434782608,0.015384615384615385,0.018018018018018018,0.14084507042253522,0.0,0.0,0.43548387096774194,False,1,0,0,4,2
circuit_1234.jpg,6,6,6,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.19047619047619047,True,1,1,1,2,2
circuit_1238.jpg,24,24,23,1,1,0.5869565217391305,0.25471698113207547,0.35526315789473684,0.6170212765957447,0.16666666666666666,0.16666666666666666,0.4678362573099415,False,1,0,0,3,2
